C5H5O              2   450.000     5.500     0.000     0.000     1.000 			
C5H5OH             2   450.000     5.500     0.000     0.000     1.000 			
C6H5C2H            2   468.500     5.230     0.000     0.000     1.000 			
LC6H5              2   426.300     5.510     0.000     0.000     1.000			
LC3H3C3H2          2   426.300     5.510     0.000     0.000     1.000			
LC3H4C3H2          2   426.300     5.510     0.000     0.000     1.000			
LC3H3C3H3          2   426.300     5.510     0.000     0.000     1.000			
C6H6               2   468.500     5.230     0.000     10.30     1.000 			
C6H7               2   468.500     5.230     0.000     0.000     1.000 			
CYC6H7             2   468.500     5.230     0.000     0.000     1.000 			
CYC6H8             2   468.500     5.230     0.000     0.000     1.000 			
C6H5CH2            2   495.300     5.680     0.000     0.000     1.000 			
C6H5CH3            2   495.300     5.680     0.430     12.30     1.000 			
C6H4CH3            2   495.300     5.680     0.000     0.000     1.000 			
CH3C6H4            2   495.300     5.680     0.000     0.000     1.000 			
C6H5CO             2   622.400     5.530     0.000     0.000     1.000 			
C6H5CHO            2   622.400     5.530     0.000     0.000     1.000 			
C6H5CH2OH          2   622.400     5.530     0.000     0.000     1.000 			
OC6H4CH3           2   621.100     5.640     0.000     0.000     1.000 			
HOC6H4CH3          2   621.100     5.640     0.000     0.000     1.000 			
XYLYLENE           2   523.600     6.182     0.000     0.000     1.000			
XYLYLRAD           2   523.600     6.182     0.000     0.000     1.000			
C6H5C2H5           2   523.600     5.960     0.000     0.000     1.000 			
ACH3C2H3           2   523.600     5.960     0.000     0.000     1.000			
ACH3C2H5           2   523.600     5.960     0.000     0.000     1.000			
ACH2RC2H3          2   523.600     5.960     0.000     0.000     1.000			
ACH3CH3            2   523.600     5.960     0.000     0.000     1.000 			
ACH3RCH2           2   523.600     5.960     0.000     0.000     1.000			
C6H9               2   426.300     5.510     0.000     0.000     1.000 			
C6H10              2   426.300     5.510     0.000     0.000     1.000 			
C8H14              2   494.000     6.170     0.000     0.000     1.000 			
IC8H14             2   494.000     6.170     0.000     0.000     1.000 			
C6H5C2H3           2   546.200     6.000     0.130     15.00     1.000 			
C6H5CHCH           2   546.200     6.000     0.000     0.000     1.000 			
C6H5CCH2           2   546.200     6.000     0.000     0.000     1.000			
C6H5C2H            2   534.300     5.710     0.770     0.000     1.000 			
C6H5C2             2   534.300     5.710     0.000     0.000     1.000 			
C6H4C2H3           2   546.200     6.000     0.000     0.000     1.000 			
C6H4C2H            2   534.300     5.710     0.000     0.000     1.000 			
AAC2H5             2   695.000     6.530     0.000     0.000     1.000			
AAC2H3             2   689.800     6.500     0.000     0.000     1.000			
AARCCH2            2   689.800     6.500     0.000     0.000     1.000			
AACCH              2   689.800     6.500     0.000     0.000     1.000			
ARACCH             2   689.800     6.500     0.000     0.000     1.000			
ARAC2H3            2   687.200     6.490     0.000     0.000     1.000			
C6H5CCO            2   588.200     5.940     0.000     0.000     1.0001			
C10H7              2   630.400     6.180     0.000     0.000     1.000 			
C10H7O             2   630.400     6.180     0.000     0.000     1.000 			
AC2H3C2H5          2   630.400     6.180     0.000     0.000     1.000			
AC2H3C2H3          2   630.400     6.180     0.000     0.000     1.000			
C10H8              2   630.400     6.180     0.000     16.50     1.000 			
C10H9              2   630.400     6.180     0.000     0.000     1.000 			
C10H10             2   630.400     6.180     0.000     0.000     1.000 			
C10H7CH2           2   660.00      6.350     0.000     0.000     1.000 			
AACH3CH2           2   660.0       6.350     0.000     0.000     1.000			
C10H7OH            2   663.45      6.362     0.000     0.000     1.000			
C10H7CH3           2   660.0       6.350     0.000     0.000     1.000 			
FLRNTHN            2   812.3       7.170     0.000     0.000     1.000 			
ACEPHEN            2   812.3       7.170     0.000     0.000     1.000			
ANTHRACN           2   772.0       6.960     0.000     25.40     1.000			
CH3INDENE          2   625.0       6.150     0.000     0.000     1.000			
CH3INDENYL         2   625.0       6.150     0.000     0.000     1.000			
AAACH3             2   783.9       6.995     0.000     0.000     1.000			
P1HENANOL          2   783.9       6.995     0.000     0.000     1.000			
P5HENANOL          2   783.9       6.995     0.000     0.000     1.000			
P1HANOXY           2   783.9       6.995     0.000     0.000     1.000			
P5HANOXY           2   783.9       6.995     0.000     0.000     1.000			
AAARCH2            2   783.9       6.995     0.000     0.000     1.000			
AAAC2H5            2   816.6       7.160     0.000     0.000     1.000			
AAAC2H3            2   812.0       7.137     0.000     0.000     1.000			
PHNTHRN            2   772.0       6.960     0.000     38.80     1.000			
PENTANAPH          2   772.0       6.960     0.000     0.000     1.000			
PENAPRAD           2   772.0       6.960     0.000     0.000     1.000			
P1HNTHRNYL         2   772.0       6.960     0.000     38.80     1.000 			
P5HNTHRNYL         2   772.0       6.960     0.000     38.80     1.000			
PYRENE             2   834.9       7.240     0.000     0.000     1.000 			
CY5PYREN           2   862.0       7.382     0.000     0.000     1.000			
H4PENTDEF          2   834.9       7.240     0.000     0.000     1.000			
H4PDFRAD           2   834.9       7.240     0.000     0.000     1.000			
PYRENYL            2   834.9       7.240     0.000     0.000     1.000 			
DHPYRENE           2   834.9       7.240     0.000     0.000     1.000			
BENZOAP            2   832.5       7.550     1.400     0.000     1.000 			
SMILEY             2   832.5       7.550     0.000     0.000     1.000			
BENZOGHI           2   832.5       7.550     0.000     0.000     1.000			
CPENTACD           2   832.5       7.550     0.000     0.000     1.000			
ACEC10H8           2   695.4       6.760     0.000     0.000     1.000 			
ACEC10H7           2   695.4       6.760     0.000     0.000     1.000			
INDENE             2   588.6       5.960     0.650     0.000     1.000 			
INDENYL            2   588.6       5.960     0.000     0.000     1.000 			
CH3NDENE           2   588.6       5.960     0.000     0.000     1.000 			
CH3NDNYL           2   588.6       5.960     0.000     0.000     1.000 			
CH3FLRNE           2   712.6       6.890     0.000     0.000     1.000			
CH3FLRNL           2   712.6       6.890     0.000     0.000     1.000			
FLRENE             2   712.6       6.890     0.000     0.000     1.000			
FLRNYLP            2   712.6       6.890     0.000     0.000     1.000			
FLRNYLA            2   712.6       6.890     0.000     0.000     1.000			
CH2FLRNE           2   712.6       6.890     0.000     0.000     1.000			
C6H5C5H5           2   783.800     6.640     0.000     0.000     1.000			
C6H5C5H4           2   783.800     6.640     0.000     0.000     1.000			
BIBENZYL           2   783.800     6.640     0.000     0.000     1.000 			
STILBENE           2   772.0       6.960     0.000     0.000     1.000 			
STILBNRD           2   772.0       6.960     0.000     0.000     1.000 			
ANTHRACN           2   772.0       6.960     0.000     0.000     1.000 			
DHANTHRN           2   772.0       6.960     0.000     0.000     1.000			
OBZYLTOL           2   772.0       6.960     0.000     0.000     1.000			
OBZYLTLR           2   772.0       6.960     0.000     0.000     1.000			
DMDP               2   712.6       6.890     0.000     0.000     1.000			
DMDPRD             2   712.6       6.890     0.000     0.000     1.000			
CH                 1    80.000     2.750     0.000     0.000     0.000			
CH*                1    80.000     2.750     0.000     0.000     0.000			
CH2                1   144.000     3.800     0.000     0.000     0.000			
SCH2               1   144.000     3.800     0.000     0.000     0.000			
CH2(S)             1   144.000     3.800     0.000     0.000     0.000			
CH2CHCCH           2   373.700     4.790     0.000     0.000     1.000 			
CH2CHCCH2          2   373.700     4.790     0.000     0.000     1.000 			
CH3CCCH2           2   357.100     4.720     0.000     0.000     1.000			
CH3CHCCH2          2   357.100     4.720     0.000     0.000     1.000			
CH2CH2CCH          2   373.700     4.790     0.000     0.000     1.000 			
CH2CHCH2           2   316.000     4.220     0.000     0.000     1.000 			
C3H5-A             2   316.000     4.220     0.000     0.000     1.000			
C3H5               2   316.000     4.220     0.000     0.000     1.000			
CH2CHCHCH          2   357.100     4.720     0.000     0.000     1.000 			
CHCHCHCH           2   357.100     4.720     0.000     0.000     1.000 			
CH2CHCHCH2         2   357.100     4.720     0.000     0.000     1.000 			
CH2CO              2   436.000     3.970     0.000     0.000     2.000			
CH2O               2   498.000     3.590     0.000     0.000     2.000			
HCOH               2   498.000     3.590     0.000     0.000     1.000			
H2CO               2   498.000     3.590     0.000     0.000     2.000			
CH2OH              2   417.000     3.690     1.700     0.000     2.000			
CH2CHO             2   436.000     3.970     0.000     0.000     2.000			
CHOCHO             1   440.200     4.010     0.000     0.000     2.000 			
CHOCO              1   440.200     4.010     0.000     0.000     2.000 			
CH3                1   144.000     3.800     0.000     0.000     0.000			
CH3CC              2   252.000     4.760     0.000     0.000     1.000 			
CH3CHCCH           2   373.700     4.790     0.000     0.000     1.000 			
CH3CCCH2           2   357.100     4.720     0.000     0.000     1.000 			
CH3CCCH3           2   357.100     4.720     0.000     0.000     1.000 			
CH3CCH2            2   316.000     4.220     0.000     0.000     1.000 			
C3H5-T             2   316.000     4.220     0.000     0.000     1.000			
CH3CHCH            2   316.000     4.220     0.000     0.000     1.000 			
C3H5-S             2   316.000     4.220     0.000     0.000     1.000			
CH3CH2CCH          2   357.100     4.720     0.000     0.000     1.000 			
CH3CHO             2   436.000     3.970     2.5       0.000     2.000 			
CH3CO              2   436.000     3.970     2.5       0.000     2.000 			
CH2O2HCHO          2   436.000     3.970     2.5       0.000     2.000 			
CH3O               2   417.000     3.690     1.700     0.000     2.000 			
CH3OO              2   417.000     3.690     1.700     0.000     2.000 			
CH3OH              2   481.800     3.626     1.7       0.000     1.000 			
CH3O2H             2   481.800     3.626     1.7       0.000     1.000 			
CH3O2              2   481.800     3.626     1.7       0.000     1.000 			
CH2O2              2   481.800     3.626     1.7       0.000     1.000 			
HOCH2O             2   481.800     3.626     1.7       0.000     1.000 			
HOCH2O2H           2   481.800     3.626     1.7       0.000     1.000 			
OCH2O2H            2   481.800     3.626     1.7       0.000     1.000 			
HOCH2O2            2   481.800     3.626     1.7       0.000     1.000 			
HOCO2              2   481.800     3.626     1.7       0.000     1.000 			
HCO3H              2   481.800     3.626     1.7       0.000     1.000 			
HCO3               2   481.800     3.626     1.7       0.000     1.000 			
HCO2               2   481.800     3.626     1.7       0.000     1.000 			
HCO2H              2   481.800     3.626     1.7       0.000     1.000 			
CH4                2   141.400     3.746     0.000     2.600    13.000			
CH4O               2   417.000     3.690     1.700     0.000     2.000			
CN                 1    75.000     3.856     0.000     0.000     1.000 			
CNC                1   232.400     3.828     0.000     0.000     1.000 			
CNN                1   232.400     3.828     0.000     0.000     1.000 			
CO                 1    98.100     3.650     0.000     1.950     1.800			
CO2                1   244.000     3.763     0.000     2.650     2.100			
F                  0    80.000     2.750     0.000     0.000     0.000			
F2                 1   125.700     3.301     0.000     1.600     3.800			
H                  0   145.000     2.050     0.000     0.000     0.000			
GAH                1   335.500     4.240     0.000     0.000     1.000 			
H2C4O              2   357.000     5.180     0.000     0.000     1.000 			
H2                 1    38.000     2.920     0.000     0.790   280.000			
H2CCC              2   265.300     3.721     0.000     0.000     1.000 			
H2CCC(S)           2   265.300     3.721     0.000     0.000     1.000 			
H2CCCH             2   252.000     4.760     0.000     0.000     1.000 			
H2CCCCH            2   357.100     4.720     0.000     0.000     1.000 			
H2CCCCH2           2   357.100     4.720     0.000     0.000     1.000 			
H2CCCCCH           1   408.000     5.200     0.000     0.000     1.000 			
H2CN               1   569.000     3.630     0.000     0.000     1.000 			
H2NO               2   116.700     3.492     0.000     0.000     1.000 			
H2O                2   572.400     2.605     1.844     0.000     4.000			
H2O2               2   107.400     3.458     0.000     0.000     3.800			
H2S                2   301.000     3.600     0.000     0.000     1.000 			
HC2N2              1   349.000     4.361     0.000     0.000     1.000 			
HCCHCCH            2   357.100     4.720     0.000     0.000     1.000 			
HCCO               2   150.000     2.500     0.000     0.000     1.000 			
HCCOH              2   436.000     3.970     0.000     0.000     2.000			
HCCCHCCH           1   408.000     5.200     0.000     0.000     1.000 			
HCN                1   569.000     3.630     0.000     0.000     1.000 			
HCO                2   498.000     3.590     0.000     0.000     0.000			
HCO+               1   498.000     3.590     0.000     0.000     0.000			
HE                 0    10.200     2.576     0.000     0.000     0.000 			
HF                 1   330.000     3.148     1.920     2.460     1.000 			
HF0                1   352.000     2.490     1.730     0.000     5.000			
HF1                1   352.000     2.490     1.730     0.000     5.000			
HF2                1   352.000     2.490     1.730     0.000     5.000			
HF3                1   352.000     2.490     1.730     0.000     5.000			
HF4                1   352.000     2.490     1.730     0.000     5.000			
HF5                1   352.000     2.490     1.730     0.000     5.000			
HF6                1   352.000     2.490     1.730     0.000     5.000			
HF7                1   352.000     2.490     1.730     0.000     5.000			
HF8                1   352.000     2.490     1.730     0.000     5.000			
HCNO               2   232.400     3.828     0.000     0.000     1.000 			
HOCN               2   232.400     3.828     0.000     0.000     1.000 			
HNCO               2   232.400     3.828     0.000     0.000     1.000 			
HNNO               2   232.400     3.828     0.000     0.000     1.000 			
HNO                2   116.700     3.492     0.000     0.000     1.000 			
HNOH               2   116.700     3.492     0.000     0.000     1.000 			
HO2                2   107.400     3.458     0.000     0.000     1.000 			
HSO2               2   252.000     4.290     0.000     0.000     1.000 			
N                  0    71.400     3.298     0.000     0.000     0.000 			
N2                 1    97.530     3.621     0.000     1.760     4.000			
N2H2               2    71.400     3.798     0.000     0.000     1.000 			
N2H3               2   200.000     3.900     0.000     0.000     1.000 			
N2H4               2   205.000     4.230     0.000     4.260     1.500			
N2O                1   232.400     3.828     0.000     0.000     1.000 			
NCN                1   232.400     3.828     0.000     0.000     1.000 			
NCO                1   232.400     3.828     0.000     0.000     1.000 			
NH                 1    80.000     2.650     0.000     0.000     4.000			
NH2                2    80.000     2.650     0.000     2.260     4.000			
NH3                2   481.000     2.920     1.470     0.000    10.000			
NNH                2    71.400     3.798     0.000     0.000     1.000 			
NO                 1    97.530     3.621     0.000     1.760     4.000			
NCNO               2   232.400     3.828     0.000     0.000     1.000 			
NO2                2   200.000     3.500     0.000     0.000     1.000 			
O                  0    80.000     2.750     0.000     0.000     0.000			
O2                 1   107.400     3.458     0.000     1.600     3.800			
O3                 2   180.000     4.100     0.000     0.000     2.000			
OH                 1    80.000     2.750     0.000     0.000     0.000			
S                  0   847.000     3.839     0.000     0.000     0.000 			
S2                 1   847.000     3.900     0.000     0.000     1.000 			
SH                 1   847.000     3.900     0.000     0.000     1.000 			
SO                 1   301.000     3.993     0.000     0.000     1.000 			
SO2                2   252.000     4.290     0.000     0.000     1.000 			
SO3                2   378.400     4.175     0.000     0.000     1.000 			
SIH4               2   207.6       4.084     0.000     0.000     1.000 			
SIH3               2   170.3       3.943     0.000     0.000     1.000 			
SIH2               2   133.1       3.803     0.000     0.000     1.000 			
SIH                1    95.8       3.662     0.000     0.000     1.000 			
SI                 0  3036.        2.910     0.000     0.000     0.000 			
SI2H6              2   301.3       4.828     0.000     0.000     1.000 			
SI2H5              2   306.9       4.717     0.000     0.000     1.000 			
SI2H4              2   312.6       4.601     0.000     0.000     1.000 			
SI2H3              2   318.2       4.494     0.000     0.000     1.000 			
SI2H2              2   323.8       4.383     0.000     0.000     1.000 			
SI2                1  3036.        3.280     0.000     0.000     1.000 			
SI3                2  3036.        3.550     0.000     0.000     1.000 			
SIF3               2   309.6       4.359     0.000     0.000     1.000 			
SIF3NH2            2   231.0       4.975     0.000     0.000     1.000 			
SIF4               2   171.9       4.880     0.000     0.000     1.000 			
SIHF3              2   180.8       4.681     0.000     0.000     1.000 			
H2SISIH2           2   312.6       4.601     0.000     0.000     1.000 			
H3SISIH            2   312.6       4.601     0.000     0.000     1.000 			
SI3H8              2   331.2       5.562     0.000     0.000     1.000 			
ASH3               2   259.8       4.145     0.000     0.000     1.000 			
AS2                1   1045.5      5.510     0.000     0.000     1.000 			
GAME3              2   378.2       5.52      0.000     0.000     1.000 			
GAME2              2   675.8       5.22      0.000     0.000     1.000 			
GAME               2   972.7       4.92      0.000     0.000     1.000 			
GA                 0  2961.8       4.62      0.000     0.000     0.000 			
K                  0   850.        4.25      0.000     0.000     1.000 			
KOH                2  1213.        4.52      0.000     0.000     1.000 			
KO2                2  1213.        4.69      0.000     0.000     1.000 			
KH                 1    93.3       3.542     0.000     0.000     1.000 			
K+                 0   850.        4.25      0.000     0.000     1.000 			
E                  0   850.        425.      0.000     0.000     1.000 			
KCL                1  1989.        4.186     0.000     0.000     1.000 			
CL                 0   130.8       3.613     0.000     0.000     1.000 			
CL-                0   130.8       3.613     0.000     0.000     1.000 			
HCL                1   344.7       3.339     1.084     0.000     1.000 			
KO                 1   383.0       3.812     0.000     0.000     1.000 			
AR                 0   136.500     3.330     0.000     0.000     0.000			
AS                 0  1045.500     4.580     0.000     0.000     0.000 			
ASH                1   199.300     4.215     0.000     0.000     1.000 			
ASH2               2   229.600     4.180     0.000     0.000     1.000 			
C                  0    71.400     3.298     0.000     0.000     0.000 			
C2                 1    97.530     3.621     0.000     1.760     4.000			
C2O                1   232.400     3.828     0.000     0.000     1.000 			
CN2                1   232.400     3.828     0.000     0.000     1.000 			
C2H                1   265.300     3.721     0.000     0.000     2.500 			
C2H2               1   265.300     3.721     0.000     0.000     2.500 			
C2H2OH             2   224.700     4.162     0.000     0.000     1.000 			
C2H3               2   265.300     3.721     0.000     0.000     1.000 			
C2H4               2   238.400     3.496     0.000     0.000     1.500 			
C2H5               2   247.500     4.350     0.000     0.000     1.500 			
C2H5OH             2   470.600     4.410     0.000     0.000     1.500 			
CH3CH2O            2   470.600     4.410     0.000     0.000     1.500 			
C2H4OH             2   470.600     4.410     0.000     0.000     1.500			
HOC2H4O2           2   470.600     4.410     0.000     0.000     1.500 			
CH3CHOH            2   470.600     4.410     0.000     0.000     1.500			
C2H6               2   247.500     4.350     0.000     0.000     1.500 			
C2N                1   232.400     3.828     0.000     0.000     1.000 			
C2N2               1   349.000     4.361     0.000     0.000     1.000 			
C3                 1   232.400     3.828     0.000     0.000     1.000 			
C3H                1   232.400     3.828     0.000     0.000     1.000 			
C3H2               2   209.000     4.100     0.000     0.000     1.000 			
C3H2(S)            2   209.000     4.100     0.000     0.000     1.000 			
C3H3               1   324.800     4.290     0.000     0.000     1.000 			
C4H3               1   357.000     4.720     0.000     0.000     1.000 			
CH2CHCHO           2   443.200     4.120     0.000     0.000     1.000 			
CHCHCHO            2   443.200     4.120     0.000     0.000     1.000 			
HCCCHO             2   443.200     4.120     0.000     0.000     1.000 			
HCCCO              2   443.200     4.120     0.000     0.000     1.000 			
H2CCHCO            2   443.200     4.120     0.000     0.000     1.000 			
CH3CHCO            2   443.200     4.120     0.000     0.000     1.000 			
CH2CHCO            2   443.200     4.120     0.000     0.000     1.000 			
C2H3CO             2   443.200     4.120     0.000     0.000     1.000 			
C2H5CHO            2   424.600     4.820     0.000     0.000     1.000 			
CH2CH2CHO          2   424.600     4.820     0.000     0.000     1.000 			
CH2CHCH2O          2   424.600     4.820     0.000     0.000     1.000			
C2H5CO             2   424.600     4.820     0.000     0.000     1.000 			
CH3COCH3           2   435.500     4.860     0.000     0.000     1.000 			
CH3COCH2           2   435.500     4.860     0.000     0.000     1.000 			
AC3H4              1   324.800     4.290     0.000     0.000     1.000 			
PC3H4              1   324.800     4.290     0.000     0.000     1.000 			
C3H4C              2   324.800     4.290     0.000     0.000     1.000 			
C3H6               2   307.800     4.140     0.000     0.000     1.000 			
C3H6OH             2   487.900     4.820     0.000     0.000     1.000 			
HOC3H6O2           2   487.900     4.820     0.000     0.000     1.000 			
C3H6O              2   411.000     4.820     0.000     0.000     1.000 			
C3H5O              2   411.000     4.820     0.000     0.000     1.000 			
C3H7               2   303.400     4.810     0.000     0.000     1.000 			
C4H6               2   357.000     4.720     0.000     0.000     1.000 			
CYC4H6             2   357.000     4.720     0.000     0.000     1.000 			
CYC3H3CH3          2   357.000     4.720     0.000     0.000     1.000			
IC3H7              2   303.400     4.810     0.000     0.000     1.000 			
NC3H7              2   303.400     4.810     0.000     0.000     1.000 			
IC3H7O             2   468.300     4.760     0.000     0.000     1.000 			
NC3H7O             2   487.900     4.820     0.000     0.000     1.000 			
C3H8               2   303.400     4.810     0.000     0.000     1.000 			
C4H                1   357.000     4.720     0.000     0.000     1.000 			
C4H2               1   357.000     4.720     0.000     0.000     1.000 			
C4H2OH             2   224.700     4.162     0.000     0.000     1.000 			
CH3CHCCH           2   355.000     4.650     0.000     0.000     1.000 			
IC4H7              2   355.000     4.650     0.000     0.000     1.000 			
C4H7               2   355.000     4.650     0.000     0.000     1.000 			
C4H8               2   355.000     4.650     0.000     0.000     1.000 			
C4H8-1             2   355.000     4.650     0.000     0.000     1.000 			
C4H8-2             2   355.000     4.650     0.000     0.000     1.000 			
IC4H8              2   355.000     4.650     0.000     0.000     1.000 			
PC4H9              2   352.000     5.240     0.000     0.000     1.000 			
C4H9               2   352.000     5.240     0.000     0.000     1.000 			
SC4H9              2   352.000     5.240     0.000     0.000     1.000 			
TC4H9              2   352.000     5.240     0.000     0.000     1.000 			
IC4H9              2   352.000     5.240     0.000     0.000     1.000 			
CH2CHCOCH3         2   427.400     4.940     0.0000    0.000     1.000 			
CH2CHCOCH2         2   427.400     4.940     0.000     0.000     1.000			
PC4H9O             2   496.000     5.200     0.000     0.000     1.000 			
TC4H9O             2   496.000     5.200     0.000     0.000     1.000 			
C4H8OH-1           2   496.000     5.200     0.000     0.000     1.000 			
SC4H9O             2   496.000     5.200     0.000     0.000     1.000 			
IC4H9O             2   496.000     5.200     0.000     0.000     1.000 			
C4H8OH-2           2   496.000     5.200     0.000     0.000     1.000 			
IC4H8OH            2   496.000     5.200     0.000     0.000     1.000 			
IC4H7OH            2   496.000     5.200     0.000     0.000     1.000 			
O2C4H8OH-1         2   496.000     5.200     0.000     0.000     1.000 			
O2C4H8OH-2         2   496.000     5.200     0.000     0.000     1.000 			
IO2C4H8OH          2   496.000     5.200     0.000     0.000     1.000 			
C4H7O              2   496.000     5.200     0.000     0.000     1.000 			
IC4H7O             2   496.000     5.200     0.000     0.000     1.000 			
C4H10              2   352.000     5.240     0.000     0.000     1.000 			
IC4H10             2   352.000     5.240     0.000     0.000     1.000 			
C5H2               1   408.000     5.200     0.000     0.000     1.000 			
C5H3               1   408.000     5.200     0.000     0.000     1.000 			
H2CCCHCCH          2   408.000     5.200     0.000     0.000     1.000			
HCCCH2CCH          2   408.00      5.200     0.000     0.000     1.000			
HCCCHCCH           2   408.00      5.200     0.000     0.000     1.000			
C-C5H5             2   408.000     5.200     0.000     0.000     1.000 			
C-C5H4             2   408.000     5.200     0.000     0.000     1.000			
C-C5H4(S)          2   408.000     5.200     0.000     0.000     1.000			
DHFURAN            2   408.000     5.200     0.000     0.000     1.000 			
FURAN              2   408.000     5.200     0.000     0.000     1.000			
C-C5H6             2   408.000     5.200     0.000     0.000     1.000 			
L-C5H5             2   408.000     5.200     0.000     0.000     1.000			
L-C5H6             2   408.000     5.200     0.000     0.000     1.000			
L-C5H7             2   408.000     5.200     0.000     0.000     1.000 			
C-C5H7             2   408.000     5.200     0.000     0.000     1.000 			
L-C5H8             2   408.000     5.200     0.000     0.000     1.000 			
C6H2               1   408.000     5.200     0.000     0.000     1.000 			
C6H4               2   412.300     5.349     0.000     0.000     1.000 			
C6H5               2   412.300     5.349     0.000     0.000     1.000 			
FULVENYL           2   412.300     5.349     0.000     0.000     1.000			
C6H5(L)            2   412.300     5.349     0.000     0.000     1.000 			
C2H3C4H3           2   412.300     5.349     0.000     0.000     1.000			
C6H5OH             2   450.000     5.500     0.000     0.000     1.000 			
C6H5O              2   450.000     5.500     0.000     0.000     1.000 			
C-2*4C6H6O         2   450.000     5.500     0.000     0.000     1.000 			
OC6H4O             2   450.000     5.500     0.000     0.000     1.000			
C6H4O              2   450.000     5.500     0.000     0.000     1.000			
C-C5H4O            2   450.000     5.500     0.000     0.000     1.000 			
C-C5H4OH           2   450.000     5.500     0.000     0.000     1.000 			
C-C5H5O            2   450.000     5.500     0.000     0.000     1.000 			
CH3CY24PD1         2   450.000     5.500     0.000     0.000     1.000 			
CH3CY24PD          2   450.000     5.500     0.000     0.000     1.000			
CH3DCY24PD         2   450.000     5.500     0.000     0.000     1.000			
C5H5OH             2   450.000     5.500     0.000     0.000     1.000 			
C6H5C2H            2   468.500     5.230     0.000     0.000     1.000 			
LC6H5              2   426.300     5.510     0.000     0.000     1.000			
HX13D5YN           2   426.300     5.510     0.000     0.000     1.000			
LC6H7              2   426.300     5.510     0.000     0.000     1.000 			
L-C6H8             2   426.300     5.510     0.000     0.000     1.000			
C4H3CCH2           2   426.300     5.510     0.000     0.000     1.000 			
HX15D3YN           2   426.300     5.510     0.000     0.000     1.000			
H2C4HCH2           2   426.300     5.510     0.000     0.000     1.000			
C4H3C2H3           2   426.300     5.510     0.000     0.000     1.000			
C6H6               2   468.500     5.230     0.000     10.30     1.000 			
C6H7               2   468.500     5.230     0.000     0.000     1.000 			
CYC6H7             2   468.500     5.230     0.000     0.000     1.000 			
CYC6H8             2   468.500     5.230     0.000     0.000     1.000 			
FULVENE            2   468.500     5.230     0.000     0.000     1.000			
CH2C6H6            2   495.300     5.680     0.000     0.000     1.000 			
C6H5CH2            2   495.300     5.680     0.000     0.000     1.000 			
C6H5CH3            2   495.300     5.680     0.430     12.30     1.000 			
C6H5CO             2   622.400     5.530     0.000     0.000     1.000 			
C6H5CHO            2   622.400     5.530     0.000     0.000     1.000 			
C6H5CH2OH          2   622.400     5.530     0.000     0.000     1.000 			
OC6H4CH3           2   621.100     5.640     0.000     0.000     1.000 			
HOC6H4CH3          2   621.100     5.640     0.000     0.000     1.000 			
XYLYLENE           2   523.600     6.182     0.000     0.000     1.000			
XYLYLRAD           2   523.600     6.182     0.000     0.000     1.000  			
C6H5C2H5           2   523.600     5.960     0.000     0.000     1.000 			
CH3C6H4CH3         2   523.600     5.960     0.000     0.000     1.000 			
CH3C6H4CH2         2   523.600     5.960     0.000     0.000     1.000			
CH3C6H4C2H5        2   523.600     5.960     0.000     0.000     1.000			
CH3C6H4C2H3        2   523.600     5.960     0.000     0.000     1.000			
OC6H4C2H           2   523.600     5.960     0.000     0.000     1.000			
HOC6H4C2H          2   523.600     5.960     0.000     0.000     1.000			
ACH2CCH            2   523.600     5.960     0.000     0.000     1.000			
ACHCCH             2   523.600     5.960     0.000     0.000     1.000			
ACCCH2             2   523.600     5.960     0.000     0.000     1.000			
ACHCCH2            2   523.600     5.960     0.000     0.000     1.000			
C6H9               2   426.300     5.510     0.000     0.000     1.000 			
C6H10              2   426.300     5.510     0.000     0.000     1.000 			
C8H14              2   494.000     6.170     0.000     0.000     1.000 			
IC8H14             2   494.000     6.170     0.000     0.000     1.000 			
C6H5CHCH3          2   523.600     5.960     0.000     0.000     1.000     			
C6H5C2H3           2   546.200     6.000     0.130     15.00     1.000 			
C6H5CHCH           2   546.200     6.000     0.000     0.000     1.000 			
C6H5CCH2           2   546.200     6.000     0.000     0.000     1.000			
C6H5C2H            2   534.300     5.710     0.770     0.000     1.000 			
C6H5C2             2   534.300     5.710     0.000     0.000     1.000 			
C6H4C2H3           2   546.200     6.000     0.000     0.000     1.000 			
C6H4C2H            2   534.300     5.710     0.000     0.000     1.000 			
C10H7C2H5          2   695.000     6.530     0.000     0.000     1.000			
C10H7C2H3          2   689.800     6.500     0.000     0.000     1.000			
C10H7CCH2          2   689.800     6.500     0.000     0.000     1.000			
C10H7CCH           2   689.800     6.500     0.000     0.000     1.000			
C10H6CCH           2   689.800     6.500     0.000     0.000     1.000			
C10H6C2H3          2   687.200     6.490     0.000     0.000     1.000			
C6H5CCO            2   588.200     5.940     0.000     0.000     1.000			
C2HC6H4C2H         2   630.400     6.180     0.000     0.000     1.000			
C10H7              2   630.400     6.180     0.000     0.000     1.000 			
C10H7O             2   630.400     6.180     0.000     0.000     1.000 			
C10H8              2   630.400     6.180     0.000     16.50     1.000 			
C10H9              2   630.400     6.180     0.000     0.000     1.000 			
C10H10             2   630.400     6.180     0.000     0.000     1.000 			
ADHFULV            2   630.40      6.180     0.000     0.000     1.000			
ADHFLVYL           2   630.40      6.180     0.000     0.000     1.000			
BNZOFULV           2   630.40      6.18      0.000     0.000     1.000			
CPCP               2   630.400     6.180     0.000     0.000     1.000 			
